business_id,funny_votes_mean,useful_votes_mean,cool_votes_mean,mean_review_ratings,median_review_ratings,std_review_ratings,review_count,business_rating,open
NQZVwiPQ6k1JkPAqPlXL5w,1.0,1.4,0.6,3.95,4.5,0.83166499665831,80,4.0,True
NQfyBbGTq5_4f2j-tw_gUQ,0.3333333333333333,0.5,0.6666666666666666,3.6666666666666665,3.5,0.5163977794943223,4,2.5,True
NQhPkGeHiljeg7tXPTHJeA,0.7931034482758621,0.8275862068965517,0.6206896551724138,3.5689655172413794,3.5,0.8098074940008282,4,4.5,True
NRbxQLwFyfb7BC0Vs2ld5A,0.0,0.5,0.0,4.5,4.5,0.5773502691896257,8,4.0,True
NRdF06RW3QNTUBWdJT936w,0.5,1.0,0.5,3.25,3.0,1.1291589790636214,3,4.0,True
NSLMmE3h0blr6xd7kmvyhQ,3.3333333333333335,7.0,6.0,3.1666666666666665,3.5,0.5773502691896257,5,2.5,True
NSkmg9I32-BccQsfXKHdAw,1.6666666666666667,2.3333333333333335,1.3333333333333333,3.0,3.0,1.0,8,4.0,True
NSuT83Bl4LWtMP5nMfzHFw,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.583333333333333,4.5,0.3763863263545404,59,4.0,True
NT77u4E8TapAPg0ykh6XYg,0.0,0.3333333333333333,0.6666666666666666,3.0,3.0,0.5,3,2.5,True
NUR1pLEwUETAvcW_1rfGFw,0.0,0.0,0.0,3.875,4.0,0.6291528696058959,124,4.0,True
NV06Gwtx9LUqm4hnaOarQg,0.3333333333333333,0.6666666666666666,0.16666666666666666,3.75,3.75,1.2549900398011133,4,3.5,True
NVqLUZ7Vb9B_0RJm_BS64g,0.5555555555555556,1.4444444444444444,0.6296296296296297,3.4814814814814814,4.0,1.0873528324955897,39,4.0,True
NWtC07BxIqQp76kugbvynA,0.75,0.8333333333333334,0.5833333333333334,3.75,3.5,0.8660254037844387,8,5.0,True
NX5YHSIyesufcsI7Rg5NLg,0.41379310344827586,1.103448275862069,0.4827586206896552,3.293103448275862,3.5,0.949786079103665,4,2.5,True
NXsw4z0AtaILgS4-UxSWUg,0.8888888888888888,1.4074074074074074,1.0,4.12962962962963,4.0,0.6292943635623919,9,5.0,True
NYBx4sdSVrN-I5Q8RfLMPg,0.46153846153846156,1.1153846153846154,0.4230769230769231,3.673076923076923,4.0,1.0577552428828485,50,3.5,True
NYIyTj2AZJpAo7XIM-Z7lw,0.41975308641975306,1.0493827160493827,0.48148148148148145,3.5987654320987654,3.5,0.8923975889647637,20,4.0,True
NYMhsPNzYcAjzej--fFGAw,0.0,0.6666666666666666,0.0,4.5,4.5,0.0,6,3.5,True
NYR02j-mRfBUYjqO59PuaA,0.3333333333333333,0.6666666666666666,0.0,2.5,2.5,1.0,81,4.0,True
NZ4V7rl7nevZPOdySgg-iw,0.6,1.7333333333333334,1.1333333333333333,3.433333333333333,3.5,1.0668154658117954,8,3.5,True
NZ6_i3FmyUMp4hsSUrGXww,0.0,0.0,0.0,4.5,5.0,0.8660254037844386,5,2.5,True
NZ7IwFnVz2t3nygNqTkCyg,0.0,0.75,0.0,3.875,3.75,0.4787135538781691,6,4.5,True
NZRB1xP3zftnIRH2dKtZzA,0.2222222222222222,0.6666666666666666,0.1111111111111111,2.888888888888889,2.5,1.2444320435890066,4,4.0,True
NZuSOvDFNssv8jrqM5UkJg,0.0,0.5,0.0,4.166666666666667,4.5,0.816496580927726,200,4.0,True
N_6bV3c3JagKW7sD3X9ldA,0.8545454545454545,1.490909090909091,0.9272727272727272,3.672727272727273,3.5,0.7339611132499705,10,4.0,True
N_SIv9uzh6-6XAyhVwHZHA,0.0,0.0,0.0,3.125,3.25,0.47871355387816905,10,4.0,True
N_TlJCR5AkZhmrCDqbm2tQ,1.2380952380952381,1.8095238095238095,1.5714285714285714,3.738095238095238,3.5,0.6822581553020752,3,4.5,True
N_n2jyCfpon3NzKERYT02Q,1.8181818181818181,3.1818181818181817,2.5,4.295454545454546,4.25,0.5907842025866755,4,4.5,True
N_xmefo_3IIGa7ovAwH78Q,2.4285714285714284,1.1428571428571428,0.8571428571428571,2.857142857142857,3.0,1.1073348527841413,4,3.5,True
N_zdv9ApM_RIk_80KsNX5g,0.15789473684210525,0.8421052631578947,0.10526315789473684,3.1578947368421053,3.0,0.6247806632675041,11,3.5,True
Na2wKw552Ioxdbq_JDPXgQ,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.5,4.5,1.7320508075688772,5,2.5,True
NaXqRvoW2Zg2wSghf9JqaA,0.3333333333333333,1.1666666666666667,0.6666666666666666,3.75,3.75,0.9414688716912718,4,5.0,True
NadvCSdVDPx2K3z0827H9g,0.0,1.0,0.0,4.1,4.0,0.7416198487095663,5,4.5,True
NcAI7SE1SNlrOEfFg9Wzuw,0.9032258064516129,1.6774193548387097,1.1290322580645162,3.338709677419355,3.5,0.8601075201604502,4,3.0,True
NcF7tZHe3p5wgQCKfHzhSw,0.0,1.0,0.25,3.375,3.25,1.25,5,4.5,True
NcJ4Ug6EX4t_WBh3E0mXhA,0.625,1.375,0.75,4.0,4.0,0.632455532033676,4,4.0,True
NcNcgrtEjwLJh_a2WgdT8A,0.0,0.0,0.0,3.6666666666666665,4.0,1.0408329997330663,4,4.0,True
NcWd10MG5WMl4kOHv3iDsw,0.0,0.3333333333333333,0.0,3.1666666666666665,3.5,2.0207259421636903,5,3.0,True
NcrjhaaIZEVd8JnBfLRXyg,0.8333333333333334,0.6666666666666666,0.6666666666666666,3.6666666666666665,4.0,1.1690451944500122,3,2.5,True
NeHt44hjdL3euXohFc9CMA,1.625,0.875,0.25,2.8125,3.0,0.9977653603356423,20,3.0,True
NfRddf3O8FV4ZWY_VTtR2A,1.25,2.0,1.0,2.375,2.5,0.6291528696058958,11,4.0,True
Ng2XtElHAKGSRIFeOm7Qjg,0.5555555555555556,1.7222222222222223,0.8888888888888888,3.888888888888889,4.0,0.7775443160352293,7,3.5,True
Ng64OojrfYmtyBtv_0UMnw,0.5,1.0,0.25,3.25,3.25,0.2886751345948129,5,5.0,True
NggjbjdNt8D1DHQ8jTHoPg,0.4,0.8,0.4,4.1,4.0,0.41833001326703784,73,3.0,True
NiPE9djTFF8mE0D-YrWtuw,0.0,0.25,0.0,4.125,4.5,1.1086778913041726,3,4.0,True
NiYl4WSOKu387JuHixm6_A,0.14285714285714285,1.7142857142857142,0.8571428571428571,4.214285714285714,4.5,0.7559289460184545,8,2.5,True
Njz9vm06pBZhTinpJ7llDg,0.0,1.0,0.0,3.5,3.5,1.5,3,3.5,True
NkGQRN6ahwQoFEAlHq8NHg,2.75,1.5,0.5,3.75,3.5,0.9574271077563381,15,3.0,True
NkTBJP2YOwUAUNzRqR2gJg,0.375,0.9375,0.6875,3.75,3.75,0.7071067811865476,8,2.5,True
NkxQoAeavYIPqDvfOp1Naw,0.0,0.3333333333333333,0.0,3.5,3.0,0.8660254037844386,5,4.0,True
NlD18mwNRjNPzH8hs7abPQ,0.0,0.0,0.0,3.25,3.0,1.2583057392117916,30,4.5,True
NleiJA9dpfKjhxe0cCD1MA,1.3333333333333333,2.0,1.6666666666666667,3.0833333333333335,3.25,1.241638702145945,13,3.5,True
NlhHKKpS4xg9nOrWzkMJ-Q,0.0,0.42857142857142855,0.14285714285714285,3.9285714285714284,4.0,0.8380817098475257,3,3.5,True
NlxvN9wUw14qIS6ledk15Q,0.2222222222222222,0.5777777777777777,0.24444444444444444,3.7222222222222223,4.0,0.7351217861035275,5,4.0,True
NmtZuT8p4vNk259dvozbvg,0.1,0.6,0.05,4.025,4.0,0.7158910531638177,4,4.5,True
Nn4Tqk7U9k3ZCLrgDc7ZXQ,0.0,0.6666666666666666,0.3333333333333333,3.1666666666666665,3.0,0.2886751345948129,14,3.0,True
Nod2_dJbVjy13wRvLYeidQ,0.8823529411764706,1.2941176470588236,0.8823529411764706,3.8529411764705883,4.0,0.8247102878123502,4,5.0,True
NpURsug9ag5jCxqyBOZLvg,0.0,0.25,0.0,4.25,4.25,0.6454972243679027,3,5.0,True
Nqnsv188jpV-FdIVTuBjOQ,0.15384615384615385,1.2307692307692308,0.46153846153846156,3.8461538461538463,4.0,0.6253204306798563,4,4.5,True
NrFnBSO-0m5aQWyA0yj9_Q,1.6666666666666667,1.3333333333333333,1.6666666666666667,3.5,3.5,0.5,12,4.5,True
NtRs2Xd64mRLe6jGUTXziw,0.875,1.6875,1.1875,4.03125,4.0,0.7409172243465078,77,4.5,True
NtVb4bepyRxhJ3ytIx41qA,0.0,0.5454545454545454,0.0,3.772727272727273,4.0,0.9317627477967865,5,4.0,True
NtmLlKfCFfM0K5j6WWKxQA,0.45161290322580644,1.4838709677419355,0.6451612903225806,3.4516129032258065,3.5,0.7890377970422522,3,5.0,True
Nu0_tUBN6R9Oc-YsLVFNJg,0.3548387096774194,0.7419354838709677,0.5483870967741935,3.661290322580645,4.0,0.925446709920796,3,4.0,True
Nuz0J1hSnIRgwExok1L3Pg,0.0,0.5,0.25,2.625,2.5,1.1086778913041726,7,5.0,True
NvL35mHpScWI2wnLPmYQCw,1.0,1.0,0.0,3.125,2.75,0.9464847243000456,217,4.0,True
Nwh2N0k-u4q_dV2VLY4Fgw,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.5,4.0,0.8660254037844386,4,4.5,True
NwxQZP5ML6tIBpW9Fx0ZiA,0.3333333333333333,0.5,0.3333333333333333,4.0,4.0,0.9999999999999999,4,4.0,True
NzMBaVChiuPZnBESqTS4dg,0.0,0.0,0.0,4.166666666666667,4.5,1.0408329997330663,64,3.5,True
NzbCi3p0HqU2SX__853VwA,0.9615384615384616,1.8461538461538463,1.1923076923076923,3.6923076923076925,3.5,0.9173540546258361,4,4.5,True
NzmTnhKa17kZbuc-M0u41w,0.23529411764705882,0.7647058823529411,0.23529411764705882,4.088235294117647,4.0,0.5925394005266406,3,3.5,True
NzmViJlxei-alIHkM6gVbA,0.3333333333333333,1.0,1.3333333333333333,3.6666666666666665,4.0,1.0408329997330663,4,3.0,True
O-SE2b4SncLzk6jnPd8g6Q,1.0,1.6666666666666667,1.3333333333333333,3.9,4.0,0.8904252595569956,3,5.0,True
O-s2pyewnZXyyxBAfka7-A,0.6666666666666666,1.3333333333333333,1.0,3.3333333333333335,4.0,1.1547005383792515,3,4.0,True
O-xSC1JlgdiBN3zR4iqNUA,0.0,0.0,0.0,3.0,3.25,1.0801234497346435,3,3.5,True
O-ylVyHn6e6kaoJO-jHj-w,0.5555555555555556,1.5925925925925926,0.8518518518518519,3.6666666666666665,3.5,0.9999999999999999,7,4.0,True
O02Z6r9mO3tORhD5ynWPeg,0.5263157894736842,1.105263157894737,0.7368421052631579,3.9473684210526314,4.0,0.8315770967482553,5,3.5,True
O1PwUNte19omnQa0ByXM0Q,0.3333333333333333,1.6666666666666667,1.0,4.166666666666667,4.0,0.7637626158259734,4,5.0,True
O1gnIBCY0DMtK3lGJBfJNw,2.3333333333333335,0.3333333333333333,1.0,4.333333333333333,4.5,0.7637626158259734,6,5.0,True
O23GAU6xDXOh3kDrhNN8Hw,0.0,0.0,0.0,4.666666666666667,4.5,0.2886751345948129,5,5.0,True
O36iUta8mR3XsbACp4nS3Q,5.538461538461538,4.153846153846154,4.615384615384615,3.8076923076923075,4.0,1.031553471276484,36,4.0,True
O3cIGz7U4-X2UUyBvHxn6A,0.15384615384615385,1.0,0.0,3.0384615384615383,3.0,0.92334397846312,66,4.0,True
O48Mv1VkQYZrDkR6LhnY4g,0.36363636363636365,0.5454545454545454,0.0,3.3636363636363638,3.5,0.9244162777371754,33,4.5,True
O4E5IXT6zVJ3VpbYHqxRug,1.25,2.0,1.25,3.75,3.75,0.46291004988627565,7,4.5,True
O4jXtRnS_R9SyM7ckMhFmg,0.3018867924528302,0.7924528301886793,0.6037735849056604,3.7264150943396226,4.0,0.8237230078211567,81,4.5,True
O4w3o99OUQIPhGKoN0SYIA,0.4,2.2,0.6,4.6,4.5,0.41833001326703767,6,2.5,True
O510Re68mOy9dU490JTKCg,1.564102564102564,2.9743589743589745,2.076923076923077,3.5641025641025643,4.0,0.8972141619266124,122,4.5,True
O5VAXnTDezn4eghfTTEWDg,0.3333333333333333,0.3333333333333333,0.0,4.666666666666667,4.5,0.2886751345948129,3,1.0,True
O6fdmeu4Z_oei9MrgKuo2A,0.2,0.4,0.0,4.4,4.5,0.8215838362577491,29,3.5,True
O6ogkhJOdaX81sNC9_RAOw,3.0,3.6666666666666665,2.0,2.3333333333333335,2.0,1.0408329997330665,10,4.0,True
O7X2FExFAj9bTJcOx_rKuw,0.16666666666666666,0.8333333333333334,0.5,4.166666666666667,4.0,0.752772652709081,29,3.5,True
O7fXh4ODsi--5LmJKTHn2g,0.6951219512195121,1.548780487804878,1.024390243902439,4.054878048780488,4.0,0.7158095544749506,76,4.0,True
O8Lm8dMLOCtXZrFXZvhebA,0.5,0.3,0.2,3.45,3.25,0.5986094998689323,45,3.5,True
O8VZStQqbwvHb8aayyTIWg,0.6666666666666666,1.0,0.6666666666666666,3.0,3.0,0.5,3,3.5,True
OB18XxKlmvW_0VXYHacvbg,0.6,1.0,0.0,3.4,3.5,0.6519202405202649,14,4.5,True
OBbZsvsdz5dKedj7xGBAEw,0.0,1.6666666666666667,0.3333333333333333,3.3333333333333335,3.5,0.7637626158259734,17,3.0,True
OBcIfGmgXkAbn-ljKPVTjw,0.0,0.3333333333333333,0.0,4.666666666666667,5.0,0.5773502691896258,14,4.0,True
OC9wyManFWVDMd89yooYvg,2.6666666666666665,3.1666666666666665,3.6666666666666665,3.3333333333333335,3.25,1.1690451944500122,3,3.5,True
OCLv7SxKX7a46VIdMFpy8A,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.5,3.0,0.8660254037844386,7,2.0,True
OCmmPs_5NBt65ZY7OuG-lA,0.0,0.3333333333333333,0.0,3.6666666666666665,4.5,1.4433756729740645,31,4.0,True
ODWAuDtCFH0r3UKTmvk-tg,0.0,2.0,0.0,4.25,4.25,0.28867513459481287,54,4.0,True
OE5nAmaSVaopeRS1Cs9Kuw,0.7339449541284404,1.2660550458715596,0.8577981651376146,3.9862385321100917,4.0,0.7481427560253638,18,4.0,True
OE7RmfGvpvSEv4g3xDKfSw,0.2,1.0666666666666667,0.4,4.066666666666666,4.5,0.752772652709081,78,3.0,True
OECFqFDCDuqF8qWngIEJeA,0.07692307692307693,1.0,0.6153846153846154,3.6153846153846154,4.0,0.7679476477883046,5,4.0,True
OEQMqI-duBA1gbBFzi7BPw,0.3888888888888889,1.1666666666666667,0.6111111111111112,3.361111111111111,3.5,0.9362873420740583,4,3.0,True
OEWW22gUG_JADQ3h4ajXtg,0.3333333333333333,0.7666666666666667,0.3,4.15,4.5,0.800323210571398,212,4.5,True
OF7wkQXbhPLsM_otADEmeA,0.5714285714285714,0.5714285714285714,0.42857142857142855,3.0,3.5,0.7637626158259734,4,2.0,True
OFiQ34TNKEE5a00Vd8Kwsg,0.75,1.875,1.375,3.375,3.5,0.8345229603962802,3,5.0,True
OFnpF0YYfOUrynbkKgwuig,0.0,0.4,0.0,4.1,4.5,0.9617692030835672,4,3.5,True
OG5OYByXR3vA_c_DZ8PvJg,0.7142857142857143,0.5714285714285714,0.2857142857142857,3.2142857142857144,3.0,0.7559289460184545,19,3.0,True
OG6Ks_qeAWpFNnMXulKPRQ,0.0,0.5,0.16666666666666666,4.416666666666667,4.5,0.49159604012508734,13,3.0,True
OHFdbNVrnngg3u_Xn5nYfA,0.25,1.5,0.75,4.0,4.5,1.3540064007726602,4,5.0,True
OIBrslaVxFxaaGUsYFUujg,1.4054054054054055,1.1081081081081081,1.1081081081081081,3.4594594594594597,3.5,1.0163823262104832,15,3.5,True
OITKr2Mwp_adHlmPgXJ44g,0.5,0.5,0.25,3.125,3.0,1.0307764064044151,6,4.0,True
OJG6XEdu2EB60r6OxLFsCg,0.9444444444444444,2.0,1.3333333333333333,3.763888888888889,4.0,0.9523363084774439,24,3.5,True
OJY042R1yQn6r6wqYA_xKw,0.6666666666666666,1.0,1.0,4.833333333333333,5.0,0.28867513459481275,37,4.0,True
OL9p2tme85Sd3d8mCiSOxw,0.44,1.16,0.44,2.94,3.0,0.7262919523166975,4,5.0,True
OLsVfrlD7WtNnnv3dapnSw,0.8,1.8,1.2,3.1,3.0,1.1937336386313322,24,3.5,True
OMXAkiWyKz0AM6PwwuP38Q,0.7333333333333333,1.3333333333333333,1.1333333333333333,3.966666666666667,4.0,0.9904304018720249,6,4.0,True
ONM2ZgWPSixf1dUJluX3gQ,0.2,0.4,0.4,4.0,4.0,0.7905694150420949,7,1.5,True
OOCLVeqqMFfSnKa7liv0Kw,1.8547008547008548,1.9145299145299146,1.5128205128205128,3.5427350427350426,3.5,0.8748710485587279,3,3.0,True
OOOcDnF68bPvzWltI4Y0lg,0.3888888888888889,1.9444444444444444,0.16666666666666666,4.5,4.5,0.5423261445466404,6,5.0,True
OPD0ylXTFMTvQCuv0CFcpQ,0.0,2.0,1.6666666666666667,4.333333333333333,4.5,0.7637626158259734,27,4.0,True
OPGmc2oC8PG8pDBYLB2FDQ,0.5714285714285714,1.1428571428571428,0.2857142857142857,4.285714285714286,4.5,0.7559289460184545,363,4.5,True
OPKUjv6D5G46Lh2BHP20fA,0.1276595744680851,0.851063829787234,0.19148936170212766,3.8191489361702127,4.0,0.7179797435293066,5,2.0,True
OQshbYutpgM8LcBK4mbFdw,0.0,0.6666666666666666,0.3333333333333333,3.8333333333333335,4.0,0.28867513459481287,3,3.5,True
ORPFMdzXiIhxATWTJc2-4w,0.5,1.0,0.5,4.0,4.0,0.816496580927726,3,2.5,True
ORiLSAAV4srZ_twFy1tWpw,0.45454545454545453,1.0,0.5,4.318181818181818,4.5,0.6463349888014092,4,2.5,True
OS4MLcTRkUPSqL95N1DUuQ,0.0,0.0,0.0,3.6666666666666665,4.0,1.0408329997330663,24,4.5,True
OSL98Keoc2FSNx4a3ge5Uw,0.5681818181818182,1.4659090909090908,0.9659090909090909,3.75,4.0,0.8094272134003795,8,4.0,True
OSlTIcDNSSt_83ciKwT1Xg,0.9333333333333333,1.6833333333333333,1.4666666666666666,4.1,4.25,0.729522713718023,9,3.5,True
OSsueRKTxM0MEbgIRsUebA,0.23076923076923078,0.7692307692307693,0.15384615384615385,3.0384615384615383,3.0,0.9674179220468452,4,5.0,True
OT0gFIAr_c-d3i-IQ6TZQg,0.6875,1.4375,1.0,3.625,3.5,0.8660254037844386,3,3.5,True
OT9Xul2E8cNBmKp2DXYqcA,0.0,1.0,0.0,3.1666666666666665,3.0,0.7637626158259733,5,4.0,True
OUVgJplug3Hk1QrOaxOL1g,1.0,2.0,0.6666666666666666,4.0,4.0,1.0,3,4.5,True
OVFcGSh4Wu-ss8Iq_fIC-Q,0.14583333333333334,0.5625,0.1875,3.875,4.0,0.859861443563822,9,2.5,True
OVGz4ljvfIslSFwgDEpw-Q,0.0,0.0,0.0,4.0,4.0,1.0,5,5.0,True
OVO5SWYHUz0exszeIBW33A,0.25,0.0,0.0,4.625,4.5,0.25000000000000006,43,3.5,True
OVcavcrdVvhDGSNnITDHDA,0.0,2.3333333333333335,0.6666666666666666,4.5,4.5,0.5,9,3.0,True
OWain9KWY-rr_dbE-OYPlw,0.3333333333333333,2.111111111111111,0.6666666666666666,3.9444444444444446,4.5,1.0736748938937604,3,4.5,True
OXJZlVOYZwyrf5cHLmfStw,1.1,1.4,0.9,3.55,3.5,0.864420165325996,3,5.0,True
OXvNHPDeLMjDUM84MSk4PA,0.0,0.3333333333333333,0.0,4.0,4.5,0.8660254037844386,11,3.5,True
OXwKBaV74IM_VduC5OWV1g,0.06666666666666667,0.6,0.2,3.95,4.25,0.8842491457299454,17,3.5,True
OY576QqMcpLD8yGq8lVR5Q,0.5,1.25,0.875,3.6875,3.75,0.7039429765866793,13,3.5,True
OY76JYsWn1rhb6Te2BE5Rw,0.0,0.2,0.0,3.2,3.0,1.151086443322134,3,3.0,True
OYURRqhHHX7FfSjfuqxUiQ,1.0,1.6666666666666667,1.0,3.5,4.0,0.8660254037844386,77,4.0,True
OZ8zJkZ9QQV89NkXnfQ8bQ,0.3333333333333333,1.0,0.3333333333333333,4.666666666666667,4.5,0.2886751345948129,135,4.0,True
OZVeSQKzdM0AkJ7cGDgCPA,0.0,0.0,0.0,3.5,3.5,0.5,3,3.0,True
O_5RlNmiyBRzwGZAwfsZFA,0.47058823529411764,1.4411764705882353,0.9705882352941176,4.264705882352941,4.5,0.6540699401677286,3,2.5,True
O_ZNZDr6c5CsK6GgsKdDeQ,0.8176100628930818,1.7232704402515724,1.169811320754717,3.9685534591194966,4.0,0.7889376260644675,4,3.5,True
OaTFqMIAHUhJckgvbP9IXA,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.1666666666666665,3.5,0.5773502691896257,80,3.5,True
Ob2Hbs4b6iIHaCHy6Sp0mA,0.8,2.0,1.2,4.8,5.0,0.2738612787525831,5,4.5,True
ObYf1kZVWfL8NocxUwGJKg,0.34782608695652173,1.2318840579710144,0.855072463768116,3.652173913043478,4.0,0.9598726471367063,10,3.5,True
ObqW1vE9TY3IZzHJysQ9hg,0.0,1.6666666666666667,0.6666666666666666,4.166666666666667,4.5,1.0408329997330663,6,3.0,True
Obz3WGtDmcdgWN-r6mWc2w,0.6666666666666666,0.7777777777777778,0.1111111111111111,3.5555555555555554,3.5,0.8457409637576849,3,5.0,True
OcIxExJjx3hSLSmQbEFaXw,0.3333333333333333,1.0,0.6666666666666666,2.6666666666666665,2.5,1.7559422921421233,33,3.0,True
OdD1GuGNQ64ssJmMJ_D9RQ,0.9230769230769231,2.111111111111111,1.0,3.717948717948718,4.0,0.8468618932937044,145,4.5,True
OdXjGy_iU6MpbDUmXDU8pw,0.75,0.75,0.5,3.625,3.75,1.25,165,4.0,True
OedV_QX8aD7MeLqshhWkCQ,0.25,0.875,0.875,3.75,4.0,0.8451542547285166,3,3.0,True
OesTe3GNqcnIk0ZGOhiM7A,0.25,1.5,0.0,4.25,4.25,0.28867513459481287,12,4.0,True
OezljE7kfHWM4Lc4Hkkb4w,0.18181818181818182,0.8181818181818182,0.9090909090909091,3.9545454545454546,4.5,0.7891307069980693,3,4.0,True
OfNQed4MVoSyY31YJkJWqA,0.625,0.7916666666666666,0.4166666666666667,3.75,4.0,0.7518094115561123,3,4.5,True
OfwnPy6F_pSoKDJHsKPx0A,0.0,0.0,0.0,4.166666666666667,4.5,1.0408329997330663,80,4.0,True
OgyMmLfc00rHvaAZ6GWmSA,2.0,2.0,1.4,3.8,4.0,1.036822067666386,39,3.5,True
Oh362RBusIoDLDR0AFkjGg,0.375,1.75,1.25,3.625,3.5,0.991031208965115,6,4.5,True
OhCRdO-4v4zV90TMbR7Qfw,0.2,0.2,0.0,4.5,4.5,0.49999999999999994,6,4.5,True
OhPg5mP2v6CseLpIw7FlGg,0.25,1.0,0.75,2.875,3.0,1.6520189667999177,236,4.0,True
OiEnabGg9j8S_jHBXUBgCw,2.2,2.2,2.0,3.7,3.0,1.2041594578792296,3,3.5,True
OiQd6wkxOFx9k_EmRaJYTA,0.0,0.14285714285714285,0.0,4.142857142857143,4.5,1.0293317295817757,3,4.5,True
OiTfYa2MmnYvjZCrr8WabA,1.2,0.8,0.8,3.3,3.0,0.9082951062292476,7,3.5,True
Oif-dEqMVS3ee_p5ZhYyqA,0.6666666666666666,2.3333333333333335,0.6666666666666666,3.5,3.5,1.0,41,4.0,True
Oj79-vTnjQk_jLr6oNbT0Q,0.4523809523809524,1.1666666666666667,0.7857142857142857,3.9464285714285716,4.0,0.8917893787443916,4,3.5,True
OjqiF-rHW6J1MkQCkCmfGg,1.0,1.8571428571428572,1.4285714285714286,4.0,4.5,0.9999999999999999,4,4.0,True
OkO7zRnvV2NQR5aPmbRZeA,0.8666666666666667,1.3333333333333333,1.1333333333333333,3.7,4.0,1.01418510567422,6,5.0,True
OkRzw22eDg45do8i-1jHow,1.3428571428571427,2.1142857142857143,1.5714285714285714,3.5428571428571427,4.0,0.9344031483773367,6,2.0,True
OkXpdUozVS3vjSRtCoSIvw,0.16666666666666666,0.08333333333333333,0.08333333333333333,3.25,3.5,0.8393720596645176,58,4.0,True
OktgAuGBl2X8sZQfbEI0xQ,0.0,0.2,0.0,2.8,2.5,1.036822067666386,9,3.5,True
OlfNWgSITIBffeLC5KWidA,0.0,0.16666666666666666,0.0,3.9166666666666665,4.0,0.37638632635454056,79,3.0,True
OllL0G9Kh_k1lx-2vrFDXQ,0.5354330708661418,0.9921259842519685,0.5118110236220472,3.84251968503937,4.0,0.8397391587678604,3,2.0,True
Om3WtcK5qgwEW5-CojPMxw,0.7142857142857143,1.2857142857142858,0.2857142857142857,4.071428571428571,4.5,0.7319250547113999,4,2.5,True
OmfLT4ZxFGiNygGmKcgE6g,0.75,1.0,1.0,4.125,4.0,0.25000000000000006,3,3.5,True
OmxAvtMyIvCVm16NFIOOUA,0.7391304347826086,1.0869565217391304,0.4782608695652174,3.3260869565217392,3.5,0.6675718492514819,12,4.5,True
OnRGW_PdhrO95s8-I7QL4g,0.0,1.0,0.0,3.25,3.25,1.0408329997330663,6,3.5,True
OnaUCK6fN18yYELUnhHNzQ,1.0,1.75,0.75,3.5,3.5,1.4719601443879744,3,3.5,True
OnoTlQ5Vr_BkyaJBn6emSQ,1.0,2.0,0.3333333333333333,2.1666666666666665,2.0,0.7637626158259733,4,3.0,True
Oo4GpxLlWQUWBpHSIRjNtA,1.0,2.125,1.25,4.0,4.0,0.5345224838248487,4,4.0,True
OoHWabV-ym7_HWlHeXTsVA,0.5,1.325,0.725,3.7625,4.0,0.6886208811448562,11,3.0,True
OoXySPyQuSHstMF2zpV_kA,0.6,1.4,0.6,3.95,4.0,0.9264628073124864,6,3.0,True
OovMUso3GHEuvwDObeHy0Q,0.0,1.0,0.0,3.375,3.5,1.0307764064044151,4,5.0,True
Oq3JpmsRsNVKbwKScAP-nw,0.45454545454545453,1.0454545454545454,0.6363636363636364,3.75,4.0,0.9354143466934853,7,5.0,True
OqAZ3HJlmxjVgB8FIvNzLA,0.0,1.0,0.3333333333333333,5.0,5.0,0.0,4,5.0,True
OqRD-pLL7JNyYvmbcNmaDQ,0.6097560975609756,1.2439024390243902,0.5853658536585366,3.475609756097561,3.5,0.901049523557079,22,2.5,True
OrF48GFHheuCie9cMYkldA,0.0,0.16666666666666666,0.16666666666666666,3.0833333333333335,3.25,1.0684880283216402,3,4.5,True
OrsbDzB-QbcIjM1Udk_UDw,1.125,1.25,0.625,3.75,3.75,0.7559289460184544,4,5.0,True
Ot4_B8hzUUruQBcLllMX8w,0.2,0.8,0.2,3.8,4.0,0.9082951062292476,4,5.0,True
OtDcALEX6-LfEOQE0QgHYw,0.25,1.5,0.5,4.375,4.25,0.47871355387816905,4,5.0,True
OtRxxR2WSTQ2xpx46NE3_A,0.0,2.0,0.3333333333333333,3.5,3.5,0.5,6,4.5,True
OtVX0d76CjAswVxbpbmZPA,0.5,0.25,0.25,3.875,4.0,1.1086778913041726,24,4.0,True
OtdMMd4taGagxkU88wmEFA,0.0,0.375,0.125,3.5625,3.5,0.6232117273791125,3,5.0,True
Ou21lwEBBlUNG3JRAFWFAA,0.4925373134328358,1.0597014925373134,0.6417910447761194,3.6194029850746268,4.0,0.8837315522004351,5,5.0,True
OuaxTQzO3eQ50dHY6-47JA,0.3333333333333333,0.6666666666666666,0.3333333333333333,4.0,4.0,0.5,3,3.5,True
OvEC_Dpxt2cZDjZ4rxPcpw,0.3333333333333333,0.0,0.0,4.333333333333333,5.0,1.1547005383792515,3,1.5,True
OvV84elHGF1AVVy9eTLZ7A,0.3333333333333333,0.6666666666666666,0.0,3.6666666666666665,3.5,0.7637626158259733,6,4.5,True
